id,species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,dry_mass_disc2,dry_mass_disc
36-3,Sargentodoxa cuneata,Lardizabalaceae,liana,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,73.93562832978775,93.58764204,0.198881984,0.24099822,0.388333333,0.350666667,71.986,0.0021909591195060437,0.0065728773585181305
36-4,Sargentodoxa cuneata,Lardizabalaceae,liana,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,63.20303712404482,95.73703748,0.176557397,0.258051314,0.371,0.337666667,66.808,0.0018729166667758616,0.005618750000327585
36-5,Sargentodoxa cuneata,Lardizabalaceae,liana,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,96.59332088349058,64.65094244,0.23086219,0.18595669,0.347666667,0.394666667,59.102,0.002862382075514104,0.008587146226542313
36-6,Sargentodoxa cuneata,Lardizabalaceae,liana,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,82.28319927229953,95.76583825,0.197998209,0.252015364,0.38,0.392,65.869,0.002438325471769143,0.007314976415307429
39-1,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,91.02434733,0.347206302,0.517183792,0.176,0.168466667,38.649,0.001837578616228165,0.005512735848684495
39-2,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,67.97307766110849,96.46292989,0.439157434,0.553324646,0.174333333,0.146,34.718,0.0020142688680241817,0.006042806604072545
39-3,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,67.97307766110849,92.77676001,0.333942632,0.486591399,0.190666667,0.192,38.21,0.0020142688680241817,0.006042806604072545
39-4,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,76.32064859301889,99.84126619,0.409039779,0.553648426,0.180333333,0.176,43.469,0.002261635219973126,0.006784905659919379
39-5,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,83.47570940391509,77.82856016,0.441533593,0.502119743,0.155,0.178333333,30.413,0.002473663522002684,0.007420990566008053
39-6,Garuga pinnata,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,85.86072967774764,92.63555102,0.424030766,0.518482562,0.178666667,0.191,32.331,0.002544339622783922,0.0076330188683517665
40-1,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,98.9783411467217,85.70171005,0.346217539,0.315853968,0.271333333,0.269666667,290.811,0.0029330581759811868,0.00879917452794356
40-2,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,90.63077021481132,108.8885868,0.313530491,0.398372879,0.273333333,0.272666667,411.944,0.002685691824032242,0.008057075472096727
40-3,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,103.74838168378537,92.3826522,0.33823537,0.368058375,0.251,0.289333333,383.795,0.0030744103772295064,0.00922323113168852
40-4,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,90.63077021481132,79.74552337,0.312384825,0.349250467,0.228333333,0.273666667,266.272,0.002685691824032242,0.008057075472096727
40-5,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,100.17085128893869,115.6039858,0.313220516,0.441798672,0.261666667,0.301666667,327.16,0.0029683962265288836,0.00890518867958665
40-6,Litsea dilleniifolia,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,122.82854380023586,111.782485,0.379455843,0.399698993,0.279666667,0.305333333,394.051,0.003639819181280323,0.01091945754384097
41-1,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,44.1228749757901,53.4898142,0.188041254,0.231557637,0.231,0.221333333,87.082,0.0013075078617825803,0.003922523585347741
41-2,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,42.930364833573115,57.33940472,0.174798294,0.251488617,0.228,0.231666667,51.169,0.0012721698112348834,0.00381650943370465
41-3,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,57.24048644476416,51.98102348,0.22372894,0.229328045,0.226666667,0.241333333,92.957,0.0016962264149798444,0.0050886792449395335
41-4,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,40.54534457034199,51.00660976,0.182700092,0.231497472,0.220333333,0.209333333,92.439,0.0012014937107678008,0.0036044811323034027
41-5,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,42.930364833573115,48.07842932,0.175810151,0.213681908,0.225,0.230333333,76.604,0.0012721698112348834,0.00381650943370465
41-6,Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,48.892915512853776,62.78047923,0.201687617,0.268292646,0.234,0.228666667,85.345,0.0014488600630309003,0.004346580189092701
42-1,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,67.97307766110849,63.56145956,0.334523402,0.334533998,0.19,0.191666667,17.841,0.0020142688680241817,0.006042806604072545
42-2,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,71.5506080559552,68.01554917,0.367467678,0.389401999,0.174666667,0.183666667,41.417,0.0021202830187248057,0.0063608490561744176
42-3,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,65.39743213,0.321388398,0.375128674,0.174333333,0.182,40.812,0.001837578616228165,0.005512735848684495
42-4,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,70.35809792433963,66.58840572,0.356810237,0.36387107,0.183,0.186,40.037,0.0020849449684912646,0.006254834905473794
42-5,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,53.662956049917454,62.13343109,0.305545308,0.338294543,0.183666667,0.165666667,27.28,0.0015902122642792206,0.004770636792837662
42-6,Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,63.20303712404482,68.99477975,0.314881414,0.357485905,0.193,0.189333333,38.887,0.0018729166667758616,0.005618750000327585
43-1,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,65.58805738727594,69.74619289,0.241354746,0.298912255,0.233333333,0.256333333,39.4,0.0019435927672429437,0.005830778301728831
43-2,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,72.74311819817218,69.33226975,0.283148926,0.269775369,0.257,0.242333333,60.174,0.002155621069272502,0.006466863207817507
43-3,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,63.20303712404482,63.07090039,0.251550835,0.247660604,0.254666667,0.237,62.073,0.0018729166667758616,0.005618750000327585
43-4,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,58.43299658698113,69.60260104,0.206951603,0.270126524,0.257666667,0.266333333,64.897,0.0017315644655275409,0.005194693396582623
43-5,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,54.85546618153302,63.89508929,0.223353376,0.261151591,0.244666667,0.231666667,50.176,0.0016255503145127619,0.0048766509435382854
43-6,Mussaenda pubescens,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,71.5506080559552,67.83077027,0.235162242,0.276484118,0.245333333,0.287,59.044,0.0021202830187248057,0.0063608490561744176
44-1,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,61.53846154,0.259199506,0.309757357,0.198666667,0.225666667,40.235,0.001837578616228165,0.005512735848684495
44-2,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,69.16558779272405,48.36411465,0.299732824,0.279561356,0.173,0.217666667,36.494,0.0020496069182577227,0.006148820754773169
44-3,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,63.20303712404482,52.72226051,0.26976266,0.29236004,0.180333333,0.221,34.824,0.0018729166667758616,0.005618750000327585
44-4,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,66.7805675188915,68.41339156,0.28984107,0.30724577,0.222666667,0.217333333,36.411,0.0019789308174764848,0.005936792452429455
44-5,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,59.6255067185967,53.44359417,0.273910566,0.314374083,0.17,0.205333333,40.51,0.0017669025157610822,0.0053007075472832465
44-6,Ficus langkokensis,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,63.20303712404482,61.43874131,0.321677416,0.299214649,0.205333333,0.185333333,36.101,0.0018729166667758616,0.005618750000327585
46-1,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,100.17085128893869,118.8640892,0.450659089,0.522862562,0.227333333,0.209666667,49.687,0.0029683962265288836,0.00890518867958665
46-2,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,129.98360465353772,120.8917178,0.546551295,0.590676146,0.204666667,0.224333333,66.299,0.0038518474845665013,0.011555542453699504
46-3,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,118.05850333738208,125.4313049,0.497888584,0.571007458,0.219666667,0.223666667,51.008,0.003498466982231089,0.010495400946693267
46-4,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,110.9034424840802,128.3972547,0.461523192,0.556635497,0.230666667,0.226666667,61.925,0.00328643867894491,0.00985931603683473
46-5,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,114.48097291073114,118.9797269,0.482082597,0.58133417,0.204666667,0.224,83.115,0.0033924528305879996,0.010177358491763999
46-6,Canarium album,Burseraceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,118.05850333738208,102.8856732,0.498631701,0.535862881,0.192,0.223333333,59.085,0.003498466982231089,0.010495400946693267
47-1,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,91.8232803464269,90.74733096,0.335280671,0.339031124,0.267666667,0.258333333,48.894,0.002721029874265784,0.008163089622797352
47-2,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,97.78583101510614,74.83002448,0.308489867,0.297337846,0.251666667,0.299,73.54,0.0028977201257476457,0.008693160377242937
47-3,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,64.39554725566038,70.67215605,0.257383081,0.282688624,0.25,0.236,45.421,0.0019082547170094024,0.0057247641510282075
47-4,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,76.32064859301889,94.37171807,0.295853429,0.340692123,0.277,0.243333333,54.084,0.002261635219973126,0.006784905659919379
47-5,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,73.93562832978775,74.38552333,0.272782069,0.308227307,0.241333333,0.255666667,52.443,0.0021909591195060437,0.0065728773585181305
47-6,Pittosporopsis kerrii,Icacinaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,87.0532398093632,97.15467729,0.298961416,0.341292777,0.284666667,0.274666667,45.443,0.002579677673017463,0.00773903301905239
48-1,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,32.19777362783019,33.69108726,0.146957437,0.182772625,0.184333333,0.206666667,182.155,9.541273585047012e-4,0.0028623820755141038
48-2,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,35.7753040332783,40.88148896,0.128964771,0.225449388,0.181333333,0.261666667,172.254,0.0010601415095194803,0.003180424528558441
48-3,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,29.812753353997643,37.15556248,0.153111533,0.17443926,0.213,0.183666667,179.677,8.834512577234635e-4,0.0026503537731703904
48-4,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,19.080162148254722,32.62678181,0.113193398,0.195760691,0.166666667,0.159,202.533,5.654088049932816e-4,0.0016962264149798447
48-5,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,32.19777362783019,39.85688231,0.162993937,0.196339322,0.203,0.186333333,172.166,9.541273585047012e-4,0.0028623820755141038
48-6,Ficus semicordata,Moraceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,28.62024322238208,38.14764697,0.137504034,0.181080603,0.210666667,0.196333333,166.275,8.481132074899222e-4,0.0025443396224697668
49-1,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,64.39554725566038,59.56977386,0.376502524,0.465388858,0.128,0.161333333,116.032,0.0019082547170094024,0.0057247641510282075
49-2,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,47.700405370636794,59.45189333,0.342596769,0.423647696,0.140333333,0.131333333,122.166,0.0014135220124832039,0.004240566037449611
49-3,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,80.56223709,0.384820319,0.492233628,0.163666667,0.152,87.721,0.001837578616228165,0.005512735848684495
49-4,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,65.79799288,0.398813785,0.446592712,0.147333333,0.146666667,74.136,0.001837578616228165,0.005512735848684495
49-5,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,60.818016850212274,66.48353797,0.392035278,0.45329685,0.146666667,0.146333333,102.296,0.0018022405659946239,0.005406721697983872
49-6,Harpullia cupanioides,Sapindaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,64.39554725566038,77.21113501,0.374183207,0.479572267,0.161,0.162333333,132.986,0.0019082547170094024,0.0057247641510282075
50-1,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,42.930364833573115,103.9501611,0.1441101,0.359689139,0.289,0.281,145.589,0.0012721698112348834,0.00381650943370465
50-2,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,103.74838168378537,99.78613784,0.325125472,0.335227787,0.297666667,0.301,82.296,0.0030744103772295064,0.00922323113168852
50-3,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,87.0532398093632,103.8327526,0.304504582,0.375751819,0.276333333,0.269666667,55.965,0.002579677673017463,0.00773903301905239
50-4,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,89.43826007259436,87.58118481,0.317557545,0.326389509,0.268333333,0.265666667,30.486,0.002650353773484546,0.007951061320453638
50-5,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,94.20830060965802,88.39805362,0.326705485,0.314583821,0.281,0.272,20.962,0.0027917059747328663,0.0083751179241986
50-6,Dysoxylum lenticellatum,Meliaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,84.66821953553067,89.68650205,0.293621386,0.316168632,0.283666667,0.272,22.233,0.0025090015722362253,0.007527004716708676
52-1,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,64.39554725566038,102.7693484,0.433874337,0.637000093,0.161333333,0.14,41.851,0.0019082547170094024,0.0057247641510282075
52-2,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,76.32064859301889,92.40282245,0.473625007,0.602627103,0.153333333,0.152,40.107,0.002261635219973126,0.006784905659919379
52-3,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,91.8232803464269,73.56035222,0.503570775,0.488232426,0.150666667,0.172,38.499,0.002721029874265784,0.008163089622797352
52-4,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,70.35809792433963,70.45265534,0.385106601,0.484765977,0.145333333,0.172333333,33.668,0.0020849449684912646,0.006254834905473794
52-5,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,75.12813846140331,69.06755196,0.472440945,0.462505928,0.149333333,0.15,41.568,0.0022262971697395847,0.006678891509218754
52-6,Nephelium chryseum,Sapindaceae,tree,evergreen,compound,Mengla_Bubeng,TRF,Chen Yajun,91.8232803464269,100.8542908,0.514539643,0.606338422,0.166333333,0.168333333,54.197,0.002721029874265784,0.008163089622797352
53-1,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,69.16558779272405,46.58230926,0.352024342,0.264171886,0.176333333,0.185333333,98.707,0.0020496069182577227,0.006148820754773169
53-2,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,79.89817899846697,45.08867395,0.428213519,0.248194535,0.181666667,0.176,75.163,0.002367649370987905,0.007102948112963715
53-3,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,70.35809792433963,45.69331268,0.326393627,0.245662971,0.186,0.203333333,59.396,0.0020849449684912646,0.006254834905473794
53-4,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,71.5506080559552,47.33727811,0.377047841,0.258673651,0.183,0.179,58.812,0.0021202830187248057,0.0063608490561744176
53-5,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,53.662956049917454,48.02549835,0.212981792,0.227969138,0.210666667,0.237666667,111.066,0.0015902122642792206,0.004770636792837662
53-6,Glochidion puberum,Phyllanthaceae,shrub,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,62.01052698182784,51.07715566,0.347481317,0.263284308,0.194,0.168333333,74.084,0.001837578616228165,0.005512735848684495
54-1,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,54.85546618153302,76.84252338,0.371365063,0.558178136,0.137666667,0.139333333,55.386,0.0016255503145127619,0.0048766509435382854
54-2,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,58.43299658698113,66.23473373,0.376661346,0.454700689,0.145666667,0.146333333,44.297,0.0017315644655275409,0.005194693396582623
54-3,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,65.58805738727594,66.60682226,0.45714729,0.438202778,0.152,0.135333333,38.99,0.0019435927672429437,0.005830778301728831
54-4,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,44.1228749757901,82.41128447,0.329444308,0.555581693,0.148333333,0.126333333,42.749,0.0013075078617825803,0.003922523585347741
54-5,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,53.662956049917454,72.7848944,0.373110609,0.507801589,0.143333333,0.135666667,37.549,0.0015902122642792206,0.004770636792837662
54-6,Phoebe lanceolata,Lauraceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,58.43299658698113,70.99120946,0.390908583,0.49299451,0.144,0.141,32.99,0.0017315644655275409,0.005194693396582623
56-1,Poikilospermum suaveolens,Urticaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,41.737854701957545,75.00715453,0.162910671,0.32238032,0.232666667,0.241666667,108.323,0.001236831761001342,0.0037104952830040263
56-2,Poikilospermum suaveolens,Urticaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,39.352834438726426,42.2894891,0.146914353,0.188232147,0.224666667,0.252666667,189.527,0.0011661556605342598,0.003498466981602779
56-3,Poikilospermum suaveolens,Urticaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,28.62024322238208,21.96376161,0.124984377,0.103765803,0.211666667,0.216,82.454,8.481132074899222e-4,0.0025443396224697668
56-4,Poikilospermum suaveolens,Urticaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,42.930364833573115,22.36036201,0.14142586100000001,0.121965611,0.183333333,0.286333333,109.39,0.0012721698112348834,0.00381650943370465
